album_id,label
6qRV8jXFV1fZG0TizFOuTE,UMC (Universal Music Catalogue)
1c9Sx7XdXuMptGyfCB6hHs,Fueled By Ramen
6YCcGxz3l1shgr3F7XbNee,OSHS Records/RCA Records
1Tm4dxG0SLeX7VgeHZO9Ix,Geffen
0P3oVJBFOv3TDXlYRhGL7s,Universal Republic Records
05LEST8E8mkEIl2LRfUkcI,ByStorm Entertainment/RCA Records
0IomjU2bXFng4LQBYn7Het,Rhino Atlantic
6YUCc2RiXcEKS9ibuZxjt0,UNI/MOTOWN
21UO4eAaNZ5kultgMBNEHD,Russ My Way Inc
2fgCz9kQCDy0miERCy0sCJ,Universal-Island Records Ltd.
7JRXqBqGNs3cy5YhqbvNuu,Universal Records
3c34znQ8KmjMluK6X4FVsV,Big Beat Records
3GqSdhWjmMypMwPLtzoFYs,Columbia/B1 Recordings
5658aM19fA3JVwTK6eQX70,Vertigo Berlin
6eQpKhYCtvD0TwXQVHsgC2,Darkroom
29FoTD5vBY3Fq1QWhbl3FM,Polydor Records
7vRcickwa6GCfY1qKKe4lK,Republic Records
6CZkNYiE9HGqRlGFprzR4i,Salvo
4hQcPgUoOykA7IzS6av6ox,Sony Music Latin
2k8N8D3YBi9Xc9iQEmTARx,Columbia Nashville Legacy
3XzSOIE6zGLliuqsVGLmUc,"Dreamville, Inc., Under exclusive license to Roc Nation Records"
7G1441qDQeERZDyMipQPE8,"Universal Music, a division of Universal International Music BV"
1rNj1DvnXIH5irucrzT4zo,Sony Music Latin
5doKZJ05r4UbAp9rmpDRDD,Interscope
1lhNch5NkOONvFhRPh8qaj,River House Artists/Columbia Nashville
5ImvJCAX33Pt2XGMaYaMia,Polydor Records
7ahctQBwcSxDdP0fRAPo2p,Capitol Records (US1A)
3YHf7ooFmrTOsp4jPM3aFj,B-Unique/RCA
07nBld9enf1PyRysZAVSqJ,Universal Music Division Virgin Records
2uwSRJNAi1MdQwKl9UOILf,"Universal Music, a division of Universal International Music BV"
5VQfOfiYcDLGZo9HFW1IJM,Sony Music Latin
05DePtm7oQMdL3Uzw2Jmsc,Blackened Recordings / Universal Music
361EdAZooAOGqaFAcIKPTo,Universal/Island Def Jam
0cn6MHyx4YuZauaB7Pb66o,American/Columbia
33pt9HBdGlAbRGBHQgsZsU,Kid Ina Korner / Interscope
4vLYreWxd2ptOAzPwTyBI3,Mike WiLL Made-It
6Vn8F3hERVHYYz5RfKmsAN,Atlantic Records UK
4QxPK644Vy4FQrtMF90CMe,Universal Music Group
7Jx7doYIXITyR2LQB0Hvbc,Universal Music AB
5rbJtzuXtpIP0Ykk7ewIit,Parlophone (France)
0hDy52fqKwb2ZIjyNXGxan,Cash Money Records/Motown Records
1X4aaOIXvs6gWtQZQpln4V,Aftermath
6ApYSpXF8GxZAgBTHDzYge,DCD2 / Fueled By Ramen
0bVsozItEQQVu2M5FnpnrG,UMLE - Latino
1fP5UnRB0WNWNHSZRHsRCR,Darkroom
4OQsRSuQ2D7DfnUY0XAbuM,Capitol Records
5l8axHOB8sCsWqfK5XVtbF,Nettwerk Records
0AcFaK32ui9rF2ySEdXrv4,YG Entertainment
16rW2uj8mpSmH5DSmEvDWN,Ca$h Machine Records
4OyP4eAtpTHXjpVBjJvPNG,Rich Music
0blPiZeFeUsC6zlCx2w5EH,"Universal Music, a division of Universal International Music BV"
2fYhqwDWXjbpjaIJPEfKFw,Republic Records
0UwpSCPnNPksM1meQJnBAF,Cash Money Records/Motown Records
0Te7OvzuUMnbsqCneIDUm6,Reprise
6jKZplJpy21R5lHaYHHjmZ,2018
5y1YWb4OONEGbxZQLRNUwO,Decca (UMO)
2r8ckqKiTyyd7vgwVxSsby,Columbia/Legacy
2wMavIKnu6feFNOeQ1hVwf,RAL (Rush Associated Label)
5Q44tz5m4c6y4pG7VPjfj6,Benny Blanco Major
7yFrNYBdjgAeUKflMGtU8l,UMLE - Latino
5NG7WZaCZZ12M5LJm0JcVc,Big Machine Label Group
76XsfdI0kGODDdhHAJKZi3,Hear This Music
51lCQxAHpJHuqvvK0z12zp,Jive
3zXjR3y2dUWklKmmp6lEhy,Arista
6AFct76pAIPVHMuOHA80YE,"Ultra Records, LLC"
0YFou4SbS16F4GhSADLDfz,Taylor Gang/Atlantic
5xqQtdlJUY7Fg4BMp13LrX,Guwop Enterprises/Atlantic
63nQw5QNKBUAh4bvqSz3rJ,Columbia
5Nux7ozBJ5KJ02QYWwrneR,Atlantic Records UK
0sF2dhoiBLVMvuv6qRIpYI,WM Mexico
2EaUj2cxVeL2DhATcN9xcL,Polydor Records
6fQElzBNTiEMGdIeY0hy5l,Parlophone UK
6rj8SDxe761DQBUdSN76tQ,"2018 Real Hasta La Muerte, Inc."
0Ryad9M1b1MxSjgXdHCh1c,Decca (UMO) (Classics)
4W0r9HOcuCC6Vh7aze2hwi,Jonas Brothers Recording
3qX5J1RkaFxSXEqRc8Qzmo,RCA Records Label
3JSWZWeTHF4HDGt5Eozdy7,Def Jam Recordings
6fpPZS13ImRVpr7Tqs6yP9,RCA Records Label
5y4Ikuc4sLtNOpanoKKqwo,Woah Dad!
64eE6FnNj7UJ9LEkN4EbvS,Generation Now/Atlantic
01l3jTY261V3CESZR4dABz,RCA Records Label
4alcGHjstaALJHHiljfy3H,Aftermath
69Pj3ce9XFZUi3XuQylLKf,EMI
6EB14IXV5oyOiItGBv7mtG,M83 Recording Inc
30xBAnEjl3nSDzp0qoiBUD,Atlantic Records
5lCXXIhQu0sY2M6BEROMu3,VP Records Corp/Dimelo Vi
43otFXrY0bgaq5fB3GrZj6,Warner Records
4ZI8J8xcvFTje53q91yAFs,Mercury
293aYSIVNjjmkAwupnlxRd,Epic
18Fj7coTfyMi7mEPXIweN7,Rhino Atlantic
728voOLBbJUBgK2vooghcS,Virgin Records
0vfE72mb2weKSONtBC6SPJ,Sony Music Latin
33hEDxsIVGf7R6wRdZBQOw,Rhino Atlantic
3W9NClLDhTHyRmy8ZLfoJf,Columbia
6VG7t4lyDUUfrg6s9Ei6iB,Virgin
3QxX3NbWyLlLG6lP1xveL3,American/Columbia
6rVOUFV4qi8MgqF7na73rX,Mosley / Interscope
3PEA4j6aeqFwhpT1k71qDa,Polydor
4N35JBVRFMrHiOz76vy9vv,Digital
2oO97tYOS5LmK0klvLSvFw,Armada Music
3oXvzShPN8iY2P1UYl3WVJ,RCA Records Label
4bLCVUEB9YWKEeaJm8FfqQ,Polydor Records
5t02mTYT9ks9sOC1ihea4a,Breakin' Records/Violent Music BV
2UCWsnmZEVg9HhnMeKTsim,Island Records
7npBPiCHjPj8PVIGPuHXep,Legacy Recordings
185Tm1g5U7eMOrm3m9SQUh,"Getting Out Our Dreams, Inc./Def Jam Recordings"
16xtTZvPH6PXcwSqYqJHHG,Island Records
1qjBjGoc5UCL8dg7q72UVP,Mercury
6lNu03TCXIXoalIH2r65Xm,"Real Hasta La Muerte, LLC"
4dcJHxlOJwtyypL7sx1qch,Columbia/Legacy
4ZGMPQcvFLMF7SKO01yaZg,Urban
2noRn2Aes5aoNVsU6iWThc,Daft Life Ltd./ADA France
0GQ9AZBJSj109gmSdSrviC,Roadrunner Records
1LShhEEKRT5MNPcO7jtYHh,Young Money/Cash Money Records
50yFYgKdwJANZ5O9MIbMkg,"Young Money Records, Inc."
73I6LRyJDx4scO2zlMqR8m,Columbia
2VP96XdMOKTXefI8Nui23s,Island Records
0nRgsLe1she16l3pclpyy7,Decca (UMO)
4TOkZvtqNpg5UHyGxCn0mS,Warner Bros.
6NHS3hV16MZyfcp0nSHdrd,Marshmello/Republic
2yXnY2NiaZk9QiJJittS81,"Quality Control Music/Young Stoner Life Records, a 300 Entertainment Label/Motown Records/Capitol Records"
6SoJvyMGb8rWfwKjFlSTHX,WEA Latina
0vUpUaWPnR42tjG7mClmlJ,Virgin
6tHLalOVUNJYJlNYkRlNjC,Republic Records
5UwIyIyFzkM7wKeGtRJPgB,Playground Music
2pidzXTaHV4WaIJYRxKDCH,Aftermath/Shady
3JfSxDfmwS5OeHPwLSkrfr,Kid Ina Korner / Interscope
58kvvQvx6OtLqEDhqYSzyM,"Right Hand Music Group, LLC/RCA Records"
1TkwzY3l4LqAfrQwBAx45Q,beartrap
3VnPV75DGyQMdljH0OHgx3,UMLE - Latino
1IKRstg3XuCuLWeCg3oaAW,MER Recordings
2Pj2kZM5XpyIeyFBTAVulL,Columbia/Legacy
1L8yTtYjg4JhfN7Aa6bqmN,AUF!KEINEN!FALL!
3HNnxK7NgLXbDoxRZxNWiR,Aftermath
7dqftJ3kas6D0VAdmt3k3V,Universal Music AB
2ZeHAc9olOJ70wqPjHXhZE,UME – PP2 OST
3IpexNXiKbezuY526S4Jvy,A&M
2O3OKOYCub892PUGprsaQo,MMG/Atlantic
3eiAj6uPlzdAKagriQb3Hq,Wreck It Ralph 2 ST (KIK / ISR / Disney) PS
16KEH0BV7yvLKZz6uG7Hoc,Vertigo Berlin
69v9ZUYuBuhi0ZCKL4kPdW,Polydor
7DER9glBF0SYJU2R54Ipte,Atlantic Records
2IUVG5x1G7l0TW1LA61Eyy,NEON16/Friends Keep Secrets/Interscope Records
7AlkWaAKTXP9CKJma4Lycy,Columbia
06CvxUVwS8h2aJYcCtApgy,Parlophone UK
2zwfcNqJe7IT1RwgVyv1ug,"2018 YG Entertainment, distributed through Interscope Records"
33lk2GnP8cJzl7cd1OJrXn,Amaru
7Eeyj4vopzd7c1aAhwXFGU,El Cartel Records (EC3)
2ZcceaFPxi5CuqoBUfedKn,Parlophone UK
1DNx0H5ZX1ax3yyRwtgT4S,Columbia
28q2N44ocJECgf8sbHEDfY,RCA Records Label
0VXR3HSaSuA1Vunj06a4Vn,All We Got Ent.
5cbAqQZSEgRiiNjuEHWTXc,Moulin Rouge / Interscope
27255AeNTU1KuApN9KjmjM,Parlophone (France)
15Id9Jrqab8IwHFirdrrLp,Cactus Jack Records/ G.O.O.D. Music/ Interscope Records
2BM5FQCILC33Va2jOZ11Mu,Epic/Record Company TEN
429B3se6xtZuvblNnS2iy7,Columbia
4V1rQRHuuOWs8fXRl16OMY,Kitsune
2sIWM1FzNqLCccNwXuC4SA,Reprise
0p0W4RXcnc59jgatcdZozO,OVO Sound/Warner Records
7GcuimRczCCOblhJr0NgzD,Hopeless Records
0vshXZYhBkbIoqxyC2fXcF,Blackened Recordings / Universal Music
6UAdSODOUh9cbejLd6f5Ts,Kontor Records
6SgTiW8a5BHFXbR03BteCd,Epic Amsterdam
1tFnP9PwIMeMIuj92mfswZ,Sony Music Latin
3rar7GKCodqR9GIIiNe75H,Kid Ina Korner / Interscope
5qt11cWjSs5Gbqj2Wyfu38,Interscope
2tpWgbBdzjkaJVJzR4T8y1,Columbia
3Wv4X8OA65pGpFzBkuUgAh,Joseph Jonas/Republic Records
0FLBYsbtkgS11YvAnJc0Ct,Def Jam
4dB2uBf7IEazBMreDVZmB2,Universal Music Group
24IBCzEJlHBI0ioxlSuSPA,Capitol Records
2onFbSBzB3f31hfCsAmw2g,Columbia
30QoUTsSdpQuZunPNFsLnm,Alamo / Blackbear P&D
1GUfof1gHsqYjoHFym3aim,Epic Amsterdam
464FQ8gr0oKlQ1a0TCK4Yj,House of Haze
05jX3Kda6BmEpACV7unScz,The Orchard
33PwUdsPOZRXQuEXMtIW3H,Universal Music Australia Pty. Ltd.
4ykGcrqJO8PcTePuNOFMxa,Sony Music Latin
52JymrguPgkmmwLaWIusst,Columbia
2S56F6bIk01HboGbJJJ1IQ,Virgin
7DMyQuDPe8xzjC0UDSDa96,Def Jam
0mYVzeYUUzmtBv7mcs1Myf,Columbia
6wa9xdIlmIVnYgLWh34qNU,Parlophone UK
1GYVNOzwhx1nMcIJDogSNp,Grade A Productions/Interscope Records
6xQurnsfSvF3hQwU5EIqB8,VP Records Corp/Dimelo Vi
5PmgtkodFl2Om3hMXONDll,Jive
3dB0bCgmpEgCSr3aU1bOtv,Records/Columbia
4TUZUtCiZB4PYIoX20bOeX,Cinematic/Epic/We The Best
09b9NC1oQbYaHcacgXn66k,P2019
6UYZEYjpN1DYRW0kqFy9ZE,MMG/Atlantic
3kszVyyPdSKYihlQkme1Vv,Business Music/Duars Music
4Wv5UAieM1LDEYVq5WmqDd,J. Cole P&D
4mJDS3LoUwlQoHwWPA51mP,Vertigo Berlin
6DEjYFkNZh67HP7R9PSZvv,"Big Machine Records, LLC"
6tkjU4Umpo79wwkgPMV3nZ,Juice WRLD Mixtape / ISR P&D
4bxHLppgdmaYJk0yfdcP0l,Columbia
2xqSl9X8ulJayI0KxABaLV,Universal Music AB
6IzQb2kLydYNfzmKXvmndX,YG Entertainment
6cx7AibnqsCP5LfTx8x0Vx,EMI
3T9Imnmd2Amt5lyDMqlFq9,Polydor Records
2rBHhp9tNShxTb529Hi5AS,Warner Records
0CxPbTRARqKUYighiEY9Sz,Geffen
7fRrTyKvE4Skh93v97gtcU,Darkroom
6jWde94ln40epKIQCd8XUh,American/Columbia
2PXy9USZAoTSdtrxfkPBnl,Young Turks Recordings
2hBfao8GWZwHlUGDB8HVQO,Columbia
2DfPdWWXknoGKrfa2Eicyw,Darkroom
7naY6j4wcgUxfHB98G79CW,P2018
1h0R2ByEX49QfaeTzqm7EK,Stones Throw
1zcNZa89FXNruaesVKiVeu,Kid Ina Korner / Interscope
7CjJb2mikwAWA1V6kewFBF,Rimas Entertainment LLC
4i7GEsKuuCtECD5l0VUctL,Atlantic Records
3edjzMAVB9RYRd4UcZBchx,A Star is Born OST
4Eo5r6Sdgdhef6XT66X7ID,Urban
61c5zqfBCSPO1tb3DFbbFB,Republic Records
2knAf4wg8Gff8q1bXiXCTz,Will I Am / Fergie LP1
4iu0toRdSjyU0qIdKTWMoY,WM Germany
7dAm8ShwJLFm9SaJ6Yc58O,AWGE Label
4CzT5ueFBRpbILw34HQYxi,Death Row Records
0z0z4DcXhHiobX5ZKAw8Qn,Republic Records
1IYVB8NfiRqhdZlTxjspNh,Kemosabe Records/RCA Records
6K7WeaA2R5wPU9hfuE8Zfb,Darkroom
3U1X1wd3lX7EteWYhS2hpT,Atlantic Records
2vcyOtFtWOYuQ6j4AH2FIG,Sony Music Latin
38kpkGLuPr1nNfD3iEyOlJ,Columbia
6LK12zrllpjwB43YA4QX8d,Records/Columbia
6ZWL1xSTEvqs5A6dBh8vZw,Ruff Ryders RECORDS
1k1Cr3nlJDa8pvwZUJ5xfj,C2Records/Columbia
5phDwq3mKZdLiFxyRpgcCV,RCA Records/Sony Music International/Sony Music Latin
1meis09isQJFDA65afUTt8,Phonogenic
23vvbZr2ZDlJNZftFAkCqO,XL Recordings
6edYDxspt9uQj21mbAfFIb,Interscope
7vEJAtP3KgKSpOHVgwm3Eh,UMC (Universal Music Catalogue)
3FtwiRgtcCLAiKHDvoj7bO,Warner Records
1BAmE3bdBnxej0umzyHQ5x,WM Germany
24f6ycLAjcI8rNYfV6WZvS,14th Floor Records
2yboV2QBcVGEhcRlYuPpDT,Mosley / Geffen
48D1hRORqJq52qsnUYZX56,Parlophone UK
5iIWnMgvSM8uEBwXKsPcXM,Universal Music Group International
0ZHyvPke0EcVt6rYA8Ins3,"DJ Snake Music Productions Limited, under exclusive license to Geffen Records"
0ORqx9M6ak7kqDwYUBwvdK,Atlantic Records UK
7FkWQV6ym8OMXBebTRI30R,Joseph Jonas/Republic Records
0CuYNS755Ow710G2E7aLDE,All We Got Ent.
6hCR3zQtRH0IgookOYt771,iamcosmic
0LOJHhz9ybWLVMLucHYtCe,10:22 pm
53Oa5Bu0UTU8o8qCTaHKoz,River House Artists/Columbia Nashville
4DyMK9x2gnmRkRa16zHaEV,Epic
6c9vwMfJN8ojcFFmPWEPRE,WM Germany
5SXT6dwhHX56Sos7KMcMF5,Counter Records
16Su3EUFLPqWVyrwN1q5wO,Parlophone UK
1otwHKoQ5KPaiekpYk4tWh,El Cartel Records (EC3)
0zzrCTzvL4ZmR42xF46Afm,Capitol Records
7Ho8gAx4haSxv1eFLQwvTj,Syco Music
13yMsBNa2femeWzhcDOqFw,Lauv
1pxbRsIbgUi8eA5lUzFlyi,Paulo Londra
3Bi2XO3N9AL5f7VvVmyVna,ITNO/Columbia
5lFvZh6pCTJzr9UStebyCF,Columbia
1qsQOC4Jn0fnaUZLAbs4dz,Bad Vibes Forever / EMPIRE
5Dcz8PZHKuvTyjbqEPL5VM,Republic Records
2pTyjuQ1d1d79Chhknoa2h,Victor/Republic Records
2gMWwDIxxGIiblnv1pQHyd,Roadrunner Records
4NuwxxHG89yX87wmK5Fv65,Capitol
0D2kFxAO1YPAuxAtP23g0p,Atlantic Records
7CQbXJGvM6XXcltghDSISW,Atlantic Records
23cuZhPWDfX1uKD4qwuv7t,Broken Bow Records
2DD75QcOrA0GMAkTYfGWuG,BPG/RVG/RCA Records
7jbdod8XNRfe2nIhppht46,Parkwood Entertainment/Roc Nation
51B7LbLWgYLKBVSpkan8Z7,Rhino/Elektra
2CccDD18ZzCqRXkiMrhfoW,Polydor Records
1ay9Z4R5ZYI2TY7WiDhNYQ,Parlophone UK
2sS9l8uc3d3UsK9unJyrD8,Rhino
3usnShwygMXVZB4IV5dwnU,Epic/Legacy
50zHjIiTOZM232gnWvOydX,Rhino
3wivyOdotHWZ9dcuXMjPKT,Geffen
6wTDNbatkWKnP7r9v8NckA,UMLE - Latino
27Exjl2H0oI6X0WCzZd7Bk,Hear This Music
3MYJYd73u0SatCnRVvRJ3M,EMI Recorded Music Australia Pty Ltd
1Xsprdt1q9rOzTic7b9zYM,Aware/Columbia
0jqcY0azNzkluuC8hxNGlw,Mike WiLL Made-It
2cRMVS71c49Pf5SnIlJX3U,Young Turks
03kOqFjrxiwkgvj2ExN6ii,Interscope
3r5hf3Cj3EMh1C2saQ8jyt,Highbridge the Label / Atlantic Records
2iOJEUCKJaYseov1qA8ot8,Island Records
1TwNATuAqnNjTd5BSvFZlS,Poe Boy/Atlantic
5XE34NOdsk2pkDEDd2Niuj,RCA Records Label
2OyVtIEp7O7a6o82DF4Ba5,Columbia/Legacy
0zhZDmHEtDtok393SbZ3d7,MMG/Warner Records
6fRqzJT070Kp9RWlSXmKcY,Universal International Music B.V.
10aiDpdFGyfCFEcqpx6XTq,Columbia/Legacy
1BbxngE1wn7Lzantkvket2,RCA Records Label
3zz6j8HaItLibuBZcMlHIE,Sony Music/Paper Plane Records International
7nn2Iaphg0Vc1NCGULkhVo,TrapSoul/RCA Records
1OyADPvYTlmT5hV0mtxLAY,EMI Recorded Music Australia Pty Ltd
1AvXa8xFEXtR3hb4bgihIK,BIGHIT MUSIC / HYBE
3CgogddksNmKJrnAATIMFG,Hear This Music
375cUd86z58eqXN2yW3Do9,Sony Music Latin
5JNhQFH8HMKQWP4SITzdoc,Universal Music Group International
0H6DSMuGSRC25Ka7PE4O4q,EMI
1V9oE8bVilClrk5naqyyvL,Capitol
3rxF05Aux0QTrN533Kjc91,Sanctuary Records
4V92Puney9WxGPecKtLG4L,WM UK
33CmI2lR8PnQwz6133Mc7l,Universal Strategic Marketing
75eP8LZolyNBpqIRyB5pvB,EMI
0gsiszk6JWYwAyGvaTTud4,Immortal/Epic
0O9TE4lPPsojRsKkWqByVn,EMI
3Bj8Yd9ANO4KufZkqOmG0W,Sony Music Latin
2tve5DGwub1TtbX1khPX5j,Jive
1ypNy6o0C2ZbuuPPYkavVl,10 Summers / Interscope PS
5enEsi887wD3qGoMCK4jLr,Top Dawg Entertainment/RCA Records
4Z6UQR992qmvuH2WLBD1pT,Sony Music Latin
0Im5nUhAuNDSYVjfPh7RyS,Home Grown/Big Picture/Atlantic
3N88bRVAwQrtKqSV0UgU69,Universal Republic Records
43mAHKPa4iB2er88lxD9Q8,Universal Music Spain S.L.
2nkto6YNI4rUYTLqEwWJ3o,Columbia
007DWn799UWvfY1wwZeENR,"Slaughter Gang, LLC/Epic Records"
26sv3HCM3uiEK4vzaK2gsQ,Disruptor Records/Columbia
0lw68yx3MhKflWFqCsGkIs,Warner Records
7hVFsGvQ1apmp4EAldMwID,Epic/Grand Hustle/Cactus Jack
7CdLU3GgPy1PH5FVsrPlyA,Atlantic Records
0WmqKVGQgIYleOI8gtWP1w,UMLE - Latino
5S3gls8Kjn8KVmqlIDEBbO,Parlophone UK
51C65YqHrDODM1hD5FEL5x,Aftermath
6fBMaH0IiymemwFKmn18Ze,Parlophone Sweden
3DeHyfe2Da8xznvABSfIE5,Interscope
1TMA2dKLdsJZ8u1iikE6Ow,Universal Records
1J2BrRxtQjVUa7X9Ne99xD,Island Records
7pomP86PUhoJpY3fsC0WDQ,Epic/MJJ
3nHpBmW5wJXGeC3ojBkpey,Geffen*
7zesXMFikT4DdgkklIk3Jz,Virgin Records
414ovELKpZtIZMlZTp39ce,Mad Decent
5dL5RSd455FewNptPgtBTS,Beluga Heights/Warner Records
4UNwL1B7JoymNUiTFJa52B,"Right Hand Music Group, LLC/RCA Records"
684W6NpKllEexqQlGqetCi,Universal Records
5fEgDYFPUcvQy21TYoLEZ0,Snack Money
5VJCtm8ZQuCiOfiiZqjEJa,WM Germany
5UD36hu4fYZ6R8b8crkKL7,"Records Label, LLC"
6ZvDJs17O3woQirttKRYCG,Disruptor Records/Columbia
00zN65JStpVnpJn9ckMsQI,Mr.305/Polo Grounds Music/J Records
7dQ734EW0iLvQfF6vBFNiZ,Friends Keep Secrets/Interscope Records
7HlZFlk0jJq3Bb03AOyMTE,Sony BMG Music UK
4F2ATjv3pA1zKAl7MzwQdR,Kontor Records
2d0gY2dVxHmpcOLvQqQ7NL,UMGRI Interscope
3wX49A4zAxAhQJ0uN5FLsl,Records/Columbia
2qvA7HmSg1iM6XMiFF76dp,Reprise/WaterTower
49Teqcxp4dOBayTBtR3j5W,Atlantic Records UK
711Ewqb91hqv9aKXWPaBTI,Hear This Music
6YabPKtZAjxwyWbuO9p4ZD,Columbia
5CTygC3aONv7l0klY4k3hc,Epic/Daylight
2XvFk3xrG7dV6GhqcJSQHX,Atlantic Records
3c7IGLGpCdyd8NdiOq5nT3,Disruptor Records/Columbia
2USigX9DhGuAini71XZEEK,RCA Records Label
1XBTyV1if5X9sU4IhpfH5R,WEA Latina
3nzuGtN3nXARvvecier4K0,MER Recordings
0Ikw6ho559687KCPbSjr0K,Kid Ina Korner / Interscope
2nwTJuSqvCygeyI8U7vpeI,Black Butter
5IYvKd22yQkJRfoIStesbX,Def Jam Recordings
7mXg4fLJHmmnjAahH15Wsj,EMI Catalogue
6k16WXh4rKyusIoN00rmpi,Arista
6i0e9955UWeADYG0ZsXBiP,Polydor Records
7DRvJhjucsH34zMXtEh0ER,Atlantic Records
3W80SKudkIYkRbvYeRjlbc,BMLG Records
0BiNb8HYR4JvuxUa31Z58Q,Concord Records
4PrPbmm0gKvaD3rerOXFg8,Geffen
5i2HhIrYyMNQvmsBk9h8Im,El Cartel Records Inc.
3HkVMTl5OJ9lTN3bDSqeI1,Downtown Records
64WDoAGyTcPlSIFAiSDsB0,MER Recordings
3l4upQAODB7TXlJS3zU97N,Southern Ground/Atlantic
2zGbALuLN1QjFgddq9kIz1,"Ultra Records, LLC"
6gyBOHTEtKHEPIy9EAWjdB,Aftermath
3WNxdumkSMGMJRhEgK80qx,Jive
2B87zXm9bOWvAJdkJBTpzF,Universal Music New Zealand Limited
1dgbFU08pXJXZhGPlybdMX,Interscope
5vroSoweHs5AK7bFe7bBqi,UMLE - Latino
0lheRPWdziAtZEiww8TrUO,Darkroom
2oQFjuVpdWJWfjRXIKUKCn,Joytime Collective / Lil Peep
0tBfLeYdX3oBnl5NVpot4m,Bon Jovi Profit Split (Catalog)
1zQ6F8gMagKcPL4SoA80cx,RCA Records Label
4KZGe18wZJbXL6JLW4KyLc,EMI
6s2isojT7rGZUgJyymjjKU,OVO Sound/Warner Records
24E6rDvGDuYFjlGewp4ntF,Epic
2s27rRgZswwbRJUQXSGTLf,YG Entertainment
1yGbNOtRIgdIiGHOEBaZWf,"Big Machine Records, LLC"
25bkGXqgyIbBGfQlHLV42D,Safehouse Records / Island Records
1V6a99EbTTIegOhWoPxYI9,Polar Music International AB
6P9PZjWXoCRF5b66BafPKY,Epic/Freebandz/Grade A/Interscope
13k3IPnPlB9SWgTy2NusbH,Urban
7I9Wh2IgvI3Nnr8Z1ZSWby,Parlophone UK
2sZGDqHfU884z3iFris122,Hellcat/Epitaph
1Hno6CtKbaFNAEPjRHDrc6,Rich The Kid / (TDE/ISR PS)
6GLHwIp1K3u1zdLOdPRG0W,Geffen*
0kBfgEilUFCMIQY5IOjG4t,Island Records
5RS9xkMuDmeVISqGDBmnSa,EMI
51NPMfa9QfxsYtqzcB2VfY,EMI Marketing
2FgwL1GHWKTbuHzAIjEeFa,Casablanca Records/Island UK
1l1zcI8iwJg4WCb7jxHtbN,UMLE - Latino
0GBegi5sGx2qvFWHg95Dji,Atlantic Records
3xJzdYiYlc7CMtRXBpd9Qg,Lauv
1T2zfKOl2TFkwRuQ7arglc,Majestic Casual Records
5OA9iN6WTzunqAdiuEpr7Q,RCA Records Label
0RejlT9bmqcXGrqMaJRos0,Aftermath
64nhe9s692yKECAoMcEQ8U,BMLG Records
0mZIUXje90JtHxPNzWsJNR,Artist Partner
7IKUTIc9UWuVngyGPtqNHS,Rhino/Elektra
6VsJamdhvYKcnpwHAKULI0,Universal Music Group International
7zfsq2Hboh0SZMcWo2ASkD,Juice WRLD / Interscope PS
0JcW7yCW3Qj8uMfzO2lUDb,UMGRI Interscope
6JEvViJkAj8GjJbTeU5I7q,Hear This Music
0syM7OUAhV7S6XmOa4nLUZ,Polydor Records
4PwXTHenZZx7ebgsnTM65K,Columbia
5rlB2HPoNHg2m1wmmh0TRv,RCA Records Label
6owzcG80ifZRDApCpzJYK1,Anuel AA & Karol G - Secreto
719ELjvRzp0lHiLyAuAGj3,Legacy Recordings
17l7MIu0Jh0tdgK7or9ovw,UMGRI Interscope
7f9KDGqY7X2VLBM5aA66KM,Death Row Records
1klALx0u4AavZNEvC4LrTL,EMI Catalogue
0QmyqQAPTLxNCs6qya9CSa,EMI
0dAvbhVYW3bGnLldQ8Nvwn,Universal Music Group
7dXu1oLf9VPkCsBvXxz4Oe,Fueled By Ramen
22F5ZYY1sxoJjk6HzZfmC1,Nicki Minaj/Cash Money
04G0YylSjvDQZrjOfE5jA5,Atlantic Records/ATG
3egRoultzC0Q1RtbDjFXLP,Universal Music Group International
1txlKAEVt0FL3dLOAX6pZj,Z-Entertainment
3zXR5GOXPq0Uc7tWC9fO3X,Transgressive
6ijGiBcBfUwkoyHn5VUHU2,Interscope Records*
6ZXHGBMAPVpVKtIirvWRzq,W.A.V.E. Recordings/EMPIRE/Atlantic
77HfZENS166sAS9SUoBwYG,Monkey Puzzle Records/RCA Records
6rzMufuu8sLkIizM4q9c7J,A$AP Worldwide/Polo Grounds Music/RCA Records
2uEf3r9i2bnxwJQsxQ0xQ7,Geffen
0gT5HL6RnvHBxJ2gY7lidR,Kemosabe Records/RCA Records
0TbxqNfvk8z1ktpHik61cy,Universal Music Group
2XjPrtaAqvviEgSHCpzHmM,Universal Music Group
7DJG2krID3cGfejO7YRr3c,Rhino
5cOhR878H8hC3UsxYq5Xyv,Hoffman West/Columbia
1xGEbkqzqiCcUTBbasvShI,Parlophone (France)
453l82SGKWDAlOpKkUSX1u,Universal Music Group
5BvgP623rtvlc0HDcpzquz,Capitol Records
2gXTTQ713nCELgPOS0qWyt,"Aspire Music Group, LLC"
0l28Q1FFEA0mtpEdEQw1r3,Epic/We The Best
62hc7RczwANxSpkHuUC5jY,Kontor Records
7uwTHXmFa1Ebi5flqBosig,XL Recordings
5PW8nAtvf2HV8RYZFd4IrX,Polydor Records
0dzeoQhVNzKkwM5ieOJC54,Columbia
28ZKQMoNBB0etKXZ97G2SN,Universal Music Group
