track,track_id,artist,album,sp_release_date,duration,explicit,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,time_signature,playcount,video_id,view,channelTitle,yt_release_date,title,genres
Of The Night,4yFEz5j53bnYoavrMqJY6i,Bastille,All This Bad Blood,2013-01-01,03:34,0,0.673,0.827,5,-7.18,0,0.0416,0.000227,0.0885,0.346,124.999,4,155848632,ZCTDKLjdok4,51861508,BastilleVEVO,2013-10-09T14:26:54Z,Bastille - Of The Night (Official Music Video),pop
The One,0wfbD5rAksdXUzRvMfM3x5,The Chainsmokers,Memories...Do Not Open,2017-04-07,02:58,1,0.76,0.303,2,-11.362,1,0.0284,8.09e-06,0.294,0.15,99.991,4,189041714,5bA7nrdVEqE,48713147,ChainsmokersVEVO,2017-03-27T16:15:00Z,The Chainsmokers - The One (Audio),electronic-dance
The One,0wfbD5rAksdXUzRvMfM3x5,The Chainsmokers,Memories...Do Not Open,2017-04-07,02:58,1,0.76,0.303,2,-11.362,1,0.0284,8.09e-06,0.294,0.15,99.991,4,189041714,5bA7nrdVEqE,48713147,ChainsmokersVEVO,2017-03-27T16:15:00Z,The Chainsmokers - The One (Audio),pop
"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",6u5M4jPpYkoRV4vVHDQvkd,DJ Khaled,Victory,2010-03-02,03:47,1,0.549,0.791,10,-3.535,1,0.133,0.0,0.444,0.292,150.093,4,255508821,GGXzlRoNtHU,111567279,KOCHRECORDS,2010-03-03T23:02:26Z,"DJ Khaled &quot;All I Do Is Win&quot; feat. Ludacris, Rick Ross, T-Pain &amp; Snoop Dogg / Victory In Stores Now",hip hop
The Other,1lntL1cI2UIWlxjL5QiN8g,Lauv,The Other,2015-03-31,03:9,0,0.38,0.553,7,-6.621,1,0.0653,2.63e-06,0.0788,0.384,179.629,4,237338400,HNjX6o7t6NU,27317778,MrSuicideSheep,2015-05-27T17:58:24Z,Lauv - The Other (Official Lyric Video),
Left Hand Free,126TblwXGNTUZ7RPMnThkU,alt-J,This Is All Yours,2014-09-22,02:54,0,0.698,0.876,3,-4.45,1,0.0486,0.0133,0.0824,0.81,101.992,4,272546496,NRWUoDpo2fo,66101397,alt-J,2014-08-07T14:48:10Z,alt-J - Left Hand Free (Official Video) 1,rock
Signs,5EnYT6F7wEcdege6mDHEfO,Drake,Signs,2017-06-23,03:54,0,0.801,0.727,0,-4.687,1,0.0606,0.00406,0.112,0.218,107.371,4,325011571,iLvYD2A0wP8,14461961,Cash Money Records,2018-07-04T20:26:37Z,Drake - Signs,electronic-dance
Sorry Not Sorry,25C5CowdsfXld2jJanbiex,Demi Lovato,Sorry Not Sorry,2017-07-11,03:24,1,0.701,0.638,11,-6.889,0,0.238,0.0,0.256,0.868,144.084,4,945868031,-MsvER1dpjM,488836617,DemiLovatoVEVO,2017-07-19T16:00:01Z,Demi Lovato - Sorry Not Sorry (Official Video),
OK,3bWAqKDWg6u1davspr5IkS,Robin Schulz,OK,2017-05-19,03:9,0,0.653,0.81,7,-6.032,0,0.0558,0.0,0.126,0.583,121.951,4,355241354,P9-4xHVc7uk,221305476,Robin Schulz,2017-05-19T15:00:03Z,Robin Schulz – OK (feat. James Blunt) (Official Music Video),electronic-dance
I Like Me Better,1wjzFQodRWrPcQ0AnYnvQ9,Lauv,I Like Me Better,2017-05-19,03:17,0,0.752,0.505,9,-7.621,1,0.253,2.55e-06,0.104,0.419,91.97,4,1291791342,a7fzkqLozwA,304617928,Lauv,2017-05-19T04:09:54Z,Lauv - I Like Me Better [Official Audio],pop
Raise Your Glass,12lZTPlXwUtrQuhEty6098,P!nk,Raise Your Glass,2010-10-06,03:23,1,0.7,0.695,7,-4.973,1,0.0897,0.0,0.0319,0.633,122.028,4,394774394,XjVNlG5cZyQ,226661354,PinkVEVO,2010-11-02T22:36:37Z,P!nk - Raise Your Glass (Official Video),pop
Most Girls,2mfUa8bLs2s5N4VaqJZ4lZ,Hailee Steinfeld,Most Girls,2017-04-28,03:24,0,0.755,0.57,9,-7.132,1,0.0888,0.0,0.0891,0.406,102.991,4,516642736,qBB_QOZNEdc,252404873,HaileeSteinfeldVEVO,2017-05-23T04:00:02Z,Hailee Steinfeld - Most Girls (Official Video),pop
Be Alright,3tRFqxTYOjeTmCiVaGDCsq,Ariana Grande,Dangerous Woman,2016-05-20,02:59,0,0.813,0.468,1,-7.79,0,0.0739,0.0,0.128,0.641,108.768,4,240371420,eBAHqRnSgRw,75545269,ArianaGrandeVevo,2016-03-18T20:00:00Z,Ariana Grande - Be Alright (Audio),electronic-dance
Be Alright,3tRFqxTYOjeTmCiVaGDCsq,Ariana Grande,Dangerous Woman,2016-05-20,02:59,0,0.813,0.468,1,-7.79,0,0.0739,0.0,0.128,0.641,108.768,4,240371420,eBAHqRnSgRw,75545269,ArianaGrandeVevo,2016-03-18T20:00:00Z,Ariana Grande - Be Alright (Audio),r&b
Supermarket Flowers,4VuS959DSpr82t3qBqCrWG,Ed Sheeran,÷ (Deluxe),2017-03-03,03:41,0,0.589,0.242,6,-10.517,1,0.0442,0.0,0.0887,0.257,89.749,4,529536135,bIB8EWqCPrQ,139526289,Ed Sheeran,2017-03-03T07:11:55Z,Ed Sheeran - Supermarket Flowers [Official Audio],
Barcelona,3Lfiu5sZ4M4B6JaKMBc0FU,Ed Sheeran,÷ (Deluxe),2017-03-03,03:11,0,0.747,0.76,1,-4.294,1,0.187,0.0,0.153,0.682,99.975,4,261253686,OVO4LhrOFiY,60340304,Ed Sheeran,2017-03-03T07:12:21Z,Ed Sheeran - Barcelona [Official Audio],
No Lie,3cFsmM51N5zMAuu1nNY4Tw,Sean Paul,No Lie,2016-11-18,03:41,0,0.741,0.891,7,-2.824,1,0.119,0.0,0.256,0.449,102.002,4,545121142,GzU8KqOY8YA,899887425,SeanPaulVEVO,2017-01-10T18:00:31Z,Sean Paul - No Lie ft. Dua Lipa,reggae
No Lie,3cFsmM51N5zMAuu1nNY4Tw,Sean Paul,No Lie,2016-11-18,03:41,0,0.741,0.891,7,-2.824,1,0.119,0.0,0.256,0.449,102.002,4,545121142,GzU8KqOY8YA,899887425,SeanPaulVEVO,2017-01-10T18:00:31Z,Sean Paul - No Lie ft. Dua Lipa,pop
Temperature,0k2GOhqsrxDTAbFFSdNJjT,Sean Paul,The Trinity,2005-09-26,03:39,0,0.951,0.6,0,-4.675,0,0.0685,0.0,0.0712,0.822,125.04,4,436114129,dW2MmuA1nI4,322061494,Atlantic Records,2009-10-27T02:55:12Z,Sean Paul - Temperature (Official Video),electronic-dance
Calm Down,7xq3uN2toVZ8IbNzfTucyJ,G-Eazy,When It's Dark Out,2015-12-04,02:7,1,0.538,0.624,11,-8.794,1,0.325,2.2e-06,0.117,0.409,102.346,4,184446982,g6mDSHAfa4M,59225098,GEazyMusicVEVO,2016-08-23T07:00:02Z,G-Eazy - Calm Down (Official Music Video),
Chasing Cars,0x6Y6ikSyS17NxfhWsgENm,Snow Patrol,Eyes Open (International Package with bonus live tracks),2006-01-01,04:28,0,0.56,0.595,9,-4.53,1,0.0274,6.47e-05,0.132,0.144,104.011,4,844027586,GemKqzILV4w,279154917,SnowPatrolVEVO,2009-06-26T19:34:29Z,Snow Patrol - Chasing Cars (Official Video),rock
Shake It Off,5WfhXulggG0c6WoVeMPA8N,Taylor Swift,1989,2014-10-27,03:39,0,0.648,0.785,7,-5.414,1,0.165,0.0,0.148,0.943,160.02,4,668685635,nfWlot6h_JM,3117663113,TaylorSwiftVEVO,2014-08-18T21:18:00Z,Taylor Swift - Shake It Off,pop
Sigo Extrañándote,6qDF4wWL49CAVbgT7yuHl8,J Balvin,Energía,2016-06-24,03:21,0,0.889,0.853,9,-4.26,1,0.241,0.000107,0.205,0.922,93.022,4,352325814,nZ0zbsZOdwg,469506260,jbalvinVEVO,2017-02-17T05:00:04Z,J Balvin - Sigo Extrañándote (Official Video),
Una Lady Como Tú,7MHN1aCFtLXjownGhvEQlF,Manuel Turizo,Una Lady Como Tú,2017-04-10,03:33,0,0.788,0.477,4,-7.348,1,0.0434,0.0,0.349,0.86,94.983,4,515512664,VYtJAuoZxcc,1534179691,MTZ Manuel Turizo,2017-03-16T22:03:12Z,Una Lady Como Tú - MTZ Manuel Turizo | Video Oficial,
BUTTERFLY EFFECT,1yxgsra98r3qAtxqiGZPiX,Travis Scott,BUTTERFLY EFFECT,2017-05-18,03:11,0,0.763,0.598,11,-6.865,1,0.0539,0.0,0.112,0.182,140.987,4,935712537,_EyZUTDAH0U,355993991,TravisScottVEVO,2017-07-13T22:00:00Z,Travis Scott - BUTTERFLY EFFECT,hip hop
Look At Me!,4ARPvK8DHLwt4oX65ZAFMw,XXXTENTACION,Revenge,2017-05-16,02:6,1,0.763,0.726,1,-6.405,1,0.282,0.0,0.0976,0.349,139.059,4,949443361,wJGcwEv7838,520468103,XXXTENTACION,2017-05-24T18:20:58Z,XXXTENTACION - Look At Me! (Audio),hip hop
Look At Me!,4ARPvK8DHLwt4oX65ZAFMw,XXXTENTACION,Revenge,2017-05-16,02:6,1,0.763,0.726,1,-6.405,1,0.282,0.0,0.0976,0.349,139.059,4,949443361,wJGcwEv7838,520468103,XXXTENTACION,2017-05-24T18:20:58Z,XXXTENTACION - Look At Me! (Audio),electronic-dance
It Girl,4fINc8dnfcz7AdhFYVA4i7,Jason Derulo,Future History (Deluxe Edition),2011-09-16,03:12,0,0.668,0.718,1,-4.736,0,0.0605,0.0,0.104,0.345,91.993,4,264247882,4oGUHRXT-wA,123892726,Jason Derulo,2011-08-16T04:19:47Z,Jason Derulo - It Girl [Official Music Video],pop
It Girl,4fINc8dnfcz7AdhFYVA4i7,Jason Derulo,Future History (Deluxe Edition),2011-09-16,03:12,0,0.668,0.718,1,-4.736,0,0.0605,0.0,0.104,0.345,91.993,4,264247882,4oGUHRXT-wA,123892726,Jason Derulo,2011-08-16T04:19:47Z,Jason Derulo - It Girl [Official Music Video],r&b
Deja Vu,5hQAvqoRM00q0dVJxAJmCn,Post Malone,Stoney,2016-12-09,03:54,1,0.622,0.699,7,-6.514,1,0.0466,0.0,0.114,0.386,133.931,4,332737468,PP48-FKUvDc,20438879,LUCEE,2016-10-25T01:39:19Z,Deja Vu- Post Malone ft. Justin Bieber (official audio),pop
Deja Vu,5hQAvqoRM00q0dVJxAJmCn,Post Malone,Stoney,2016-12-09,03:54,1,0.622,0.699,7,-6.514,1,0.0466,0.0,0.114,0.386,133.931,4,332737468,PP48-FKUvDc,20438879,LUCEE,2016-10-25T01:39:19Z,Deja Vu- Post Malone ft. Justin Bieber (official audio),r&b
Bank Account,5eqK0tbzUPo2SoeZsov04s,21 Savage,Issa Album,2017-07-06,03:40,1,0.884,0.346,8,-8.228,0,0.351,7.04e-06,0.0871,0.376,75.016,4,871166141,sV2t3tW_JTQ,379907787,21 Savage,2017-07-07T03:34:19Z,21 Savage - Bank Account (Official Audio),hip hop
Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,Khalid,American Teen,2017-04-27,03:23,0,0.799,0.539,1,-6.351,1,0.0421,1.66e-05,0.165,0.394,136.948,4,1121833836,IPfJnp1guPc,805948973,KhalidVEVO,2017-08-01T14:00:02Z,Khalid - Young Dumb &amp; Broke (Official Video),r&b
Glorious (feat. Skylar Grey),3HVr6jTVwBHBa2flM0eURR,Macklemore,Glorious (feat. Skylar Grey),2017-06-15,03:40,1,0.731,0.794,0,-5.126,0,0.0522,2.59e-05,0.112,0.356,139.994,4,673536175,7OrLroFa0AI,252236863,Macklemore LLC,2017-07-06T16:01:19Z,MACKLEMORE FEAT SKYLAR GREY - GLORIOUS (OFFICIAL MUSIC VIDEO),pop
Back to You (feat. Bebe Rexha & Digital Farm Animals),7F9vK8hNFMml4GtHsaXui6,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),2017-07-21,03:10,1,0.683,0.53,5,-4.918,0,0.142,0.0,0.394,0.645,75.016,4,506953608,-HjpL-Ns6_A,463735885,LouisTomlinsonVEVO,2017-07-21T15:00:00Z,"Louis Tomlinson - Back to You (Official Video) ft. Bebe Rexha, Digital Farm Animals",pop
Alone,12mGwph2YzDIlChtq3EdXP,Marshmello,Alone,2016-05-13,04:34,0,0.636,0.953,2,-3.74,1,0.0353,0.0164,0.108,0.397,142.011,4,439425793,ALZHF5UqnU4,2165403413,Marshmello,2016-07-02T18:02:11Z,Marshmello - Alone (Official Music Video),hip hop
Alone,12mGwph2YzDIlChtq3EdXP,Marshmello,Alone,2016-05-13,04:34,0,0.636,0.953,2,-3.74,1,0.0353,0.0164,0.108,0.397,142.011,4,439425793,ALZHF5UqnU4,2165403413,Marshmello,2016-07-02T18:02:11Z,Marshmello - Alone (Official Music Video),electronic-dance
All The Way Up,7Ezwtgfw7khBrpvaNPtMoT,Fat Joe,Plata O Plomo,2017-02-17,03:12,1,0.414,0.807,10,-4.12,0,0.348,0.0,0.822,0.409,175.158,4,277591637,y2ak_oBeC-I,222369109,FatJoeVEVO,2016-03-26T17:00:04Z,"Fat Joe, Remy Ma - All The Way Up ft. French Montana, Infared (Official Music Video)",hip hop
Gecko (Overdrive) - Radio Edit,483XiZ5o13Cc1zoWV7jGml,Oliver Heldens,Gecko (Overdrive),2014-06-03,02:45,0,0.609,0.885,0,-5.469,1,0.0642,1.15e-05,0.336,0.76,124.959,4,231949259,kcZMCMI24gs,32511921,FFRR,2014-05-20T13:00:32Z,Oliver Heldens x Becky Hill - Gecko (Overdrive) [Official Music Video],
Look What You Made Me Do,6uFsE1JgZ20EXyU0JQZbUR,Taylor Swift,Look What You Made Me Do,2017-08-24,03:32,0,0.773,0.68,9,-6.378,0,0.141,1.57e-05,0.122,0.497,128.062,4,674821450,3tmd-ClpJxA,1293141884,TaylorSwiftVEVO,2017-08-28T00:30:22Z,Taylor Swift - Look What You Made Me Do,pop
Look What You Made Me Do,6uFsE1JgZ20EXyU0JQZbUR,Taylor Swift,Look What You Made Me Do,2017-08-24,03:32,0,0.773,0.68,9,-6.378,0,0.141,1.57e-05,0.122,0.497,128.062,4,674821450,3tmd-ClpJxA,1293141884,TaylorSwiftVEVO,2017-08-28T00:30:22Z,Taylor Swift - Look What You Made Me Do,electronic-dance
Drowning (feat. Kodak Black),6Q2FftbUG530lCtBI74bMH,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),2017-03-09,03:29,1,0.839,0.81,5,-5.274,0,0.0568,0.0,0.117,0.814,129.014,4,559591816,rvaJ7QlhH0g,157186260,A Boogie Wit da Hoodie,2017-03-10T05:32:25Z,A Boogie Wit Da Hoodie - Drowning (feat. Kodak Black) [Official Audio],hip hop
Tunnel Vision,4Q3N4Ct4zCuIHuZ65E3BD4,Kodak Black,Painting Pictures,2017-03-31,04:28,1,0.497,0.489,11,-7.724,0,0.294,9.91e-05,0.122,0.231,171.853,4,502398543,JzSUgOmP66Q,300295232,Kodak Black,2017-02-16T20:37:58Z,Kodak Black - Tunnel Vision [Official Video],hip hop
Too Many Years,0BU7nIcCZxYSE0hYcc5oZz,Kodak Black,Lil Big Pac,2016-06-10,03:16,1,0.664,0.704,8,-6.859,0,0.0974,0.0,0.112,0.633,147.067,4,235763193,HnCiU8mcPWs,115675180,Kodak Black,2017-03-15T21:04:10Z,Kodak Black - Too Many Years (feat. PNB Rock) [Official Video],
No Flockin',34oWbFBfGEElvgO0a5c9V4,Kodak Black,No Flockin',2015-11-13,02:45,1,0.943,0.595,5,-8.372,0,0.191,0.0,0.0839,0.815,117.532,4,265641259,UE_-obgiWm0,248472635,Kodak Black,2014-08-25T11:34:05Z,KODAK BLACK NO FLOCKIN (Official Video) FREESTYLE (Prod. by VinnyxProd),hip hop
Magnolia,4gUQE7JiIwnQKde4RtKytB,Playboi Carti,Playboi Carti,2017-04-14,03:2,1,0.795,0.584,11,-7.322,0,0.29,0.0,0.52,0.452,163.005,4,493816031,oCveByMXd_0,152821586,PlayboiCartiVEVO,2017-07-10T19:00:05Z,Playboi Carti - Magnolia (Official Video),hip hop
One Night,36UuD5tbu7TyugjJLMTzCr,Lil Yachty,Lil Boat,2016-07-05,04:3,1,0.767,0.476,0,-12.676,1,0.126,0.0,0.106,0.38,129.962,4,287573776,h1WRpCsR2EE,19725257,LilYachtyVEVO,2016-05-24T03:38:32Z,Lil Yachty - 1 Night (Official Video),hip hop
One Night,36UuD5tbu7TyugjJLMTzCr,Lil Yachty,Lil Boat,2016-07-05,04:3,1,0.767,0.476,0,-12.676,1,0.126,0.0,0.106,0.38,129.962,4,287573776,h1WRpCsR2EE,19725257,LilYachtyVEVO,2016-05-24T03:38:32Z,Lil Yachty - 1 Night (Official Video),rock
Coming Over (feat. James Hersey),6m3ZWIXhjoV76syT1j2oE9,Dillon Francis,This Mixtape is Fire.,2015-08-14,02:58,0,0.631,0.661,5,-5.5,0,0.0999,1.43e-06,0.166,0.698,174.031,4,148237258,5AOtEnH87Mg,12114228,DillonFrancisVEVO,2016-02-23T18:46:59Z,"Dillon Francis, Kygo - Coming Over ft. James Hersey",
Island In The Sun,3Pnhzf3Knhdsavx0VM2ZmG,Weezer,Weezer (Green Album),2001-05-15,03:20,0,0.654,0.81,4,-6.26,0,0.0288,0.00251,0.165,0.661,114.623,4,426090032,erG5rgNYSdk,38370873,WeezerVEVO,2009-06-17T05:47:46Z,Weezer - Island In The Sun (Official Music Video),rock
The Middle,5kD9T7GForh8LnRz5ClbL8,Jimmy Eat World,Bleed American (Deluxe Edition),2001,02:48,0,0.634,0.886,2,-3.466,1,0.0517,0.0,0.342,0.922,161.933,4,490024667,oKsxPW6i3pM,81944172,JimmyEatWorldVEVO,2010-07-08T00:51:49Z,Jimmy Eat World - The Middle (Official Music Video),rock
Still Got Time (feat. PARTYNEXTDOOR),000xQL6tZNLJzIrtIgxqSl,ZAYN,Still Got Time (feat. PARTYNEXTDOOR),2017-03-23,03:8,0,0.748,0.627,7,-6.029,1,0.0639,0.0,0.0852,0.524,120.963,4,267472403,cHOrHGpL4u0,68881391,ZaynVEVO,2017-04-21T07:00:05Z,ZAYN - Still Got Time (Official Video) ft. PARTYNEXTDOOR,r&b
Your Song,4c2W3VKsOFoIg2SFaO6DY5,Rita Ora,Your Song,2017-05-25,03:1,0,0.855,0.624,1,-4.093,1,0.0488,0.0,0.0513,0.962,117.959,4,542705177,RsELrcVNzG0,71091143,Rita Ora,2017-06-22T11:00:05Z,Rita Ora - Your Song (Official Video),pop
Friends (with BloodPop®),7nZmah2llfvLDiUjm0kiyz,Justin Bieber,Friends (with BloodPop®),2017-08-17,03:9,0,0.744,0.739,8,-5.35,1,0.0387,0.0,0.306,0.649,104.99,4,577543785,BldYlGqs7pA,112741308,kINFINITY,2017-11-28T14:11:29Z,Justin Bieber &amp; BloodPop® - Friends (Official Music Video),pop
Friends (with BloodPop®),7nZmah2llfvLDiUjm0kiyz,Justin Bieber,Friends (with BloodPop®),2017-08-17,03:9,0,0.744,0.739,8,-5.35,1,0.0387,0.0,0.306,0.649,104.99,4,577543785,BldYlGqs7pA,112741308,kINFINITY,2017-11-28T14:11:29Z,Justin Bieber &amp; BloodPop® - Friends (Official Music Video),electronic-dance
Baby,2eJ8ij1T3cNUKiGdcUvKhy,Justin Bieber,My Worlds (International Version),2010-01-01,03:34,0,0.73,0.848,5,-5.262,0,0.101,0.0,0.133,0.559,65.025,4,405996210,kffacxfA7G4,2622378067,JustinBieberVEVO,2010-02-19T08:16:34Z,Justin Bieber - Baby (Official Music Video) ft. Ludacris,pop
Fast Car,2M9ro2krNb7nr7HSprkEgo,Tracy Chapman,Tracy Chapman,1988-04-05,04:57,0,0.711,0.292,4,-15.523,0,0.037,0.0,0.131,0.194,103.951,4,519387857,DwrHwZyFN7M,172383414,ROCK MUSIC HOLLAND,2016-06-17T19:41:26Z,Tracy Chapman - Fast car,rock
Bodak Yellow,2771LMNxwf62FTAdpJMQfM,Cardi B,Bodak Yellow,2017-06-16,03:44,1,0.929,0.723,11,-5.792,0,0.109,0.0,0.346,0.458,125.022,4,735963073,PEGccV-NOm8,1019979715,Cardi B,2017-06-24T23:41:47Z,Cardi B - Bodak Yellow [OFFICIAL MUSIC VIDEO],hip hop
Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,Woodstock,2017-06-16,02:43,0,0.801,0.795,1,-5.115,0,0.0504,0.000113,0.0717,0.754,79.028,4,974218193,pBkHHoOIIn8,315796704,Portugal. The Man,2017-03-06T21:29:32Z,Portugal. The Man - Feel It Still (Official Music Video),rock
Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,Portugal. The Man,Woodstock,2017-06-16,02:43,0,0.801,0.795,1,-5.115,0,0.0504,0.000113,0.0717,0.754,79.028,4,974218193,pBkHHoOIIn8,315796704,Portugal. The Man,2017-03-06T21:29:32Z,Portugal. The Man - Feel It Still (Official Music Video),r&b
"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",0JoHqmlqE0W0i9prt6kcHR,Maluma,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",2016-10-07,04:38,1,0.772,0.547,6,-6.373,0,0.0541,4.35e-06,0.107,0.0957,130.099,4,187760924,OXq-JP8w5H4,988952059,MalumaVEVO,2016-10-14T07:00:01Z,"Maluma - Cuatro Babys (Official Video) ft. Trap Capos, Noriel, Bryant Myers, Juhn",hip hop
When I'm Gone,2ye824NM1m7Nc2UPXtwZjL,Eminem,Curtain Call (Deluxe),2005-12-06,04:41,1,0.515,0.74,10,-5.507,0,0.363,0.0,0.258,0.765,75.922,4,345811944,1wYNFfgrXTI,874715322,EminemVEVO,2009-06-17T00:23:36Z,Eminem - When I&#39;m Gone (Official Music Video),hip hop
Without You (feat. Sandro Cavazza),6WbADFqMvR8N5u0BvtsWQE,Avicii,AVĪCI (01),2017-08-10,03:2,1,0.652,0.855,2,-4.832,1,0.0441,0.0,0.0404,0.279,134.009,4,759704732,WRz2MxhAdJo,152905596,AviciiOfficialVEVO,2017-08-10T14:00:04Z,Avicii - Without You “Audio” ft. Sandro Cavazza,electronic-dance
Dusk Till Dawn - Radio Edit,1j4kHkkpqZRBwE0A4CN4Yv,ZAYN,Dusk Till Dawn (Radio Edit),2017-09-07,03:59,0,0.258,0.437,11,-6.593,0,0.039,1.27e-06,0.106,0.0967,180.043,4,1126898857,tt2k8PGm-TI,1768803728,ZaynVEVO,2017-09-07T12:00:09Z,ZAYN - Dusk Till Dawn (Official Video) ft. Sia,pop
2 Heads,32FX4D4eT8LFP07QvlhSn8,Coleman Hell,Summerland,2016-10-14,03:33,0,0.751,0.746,0,-4.817,1,0.0432,3.09e-05,0.176,0.404,120.043,4,147532626,gAeWAwdZf9I,13827440,colemanhellVEVO,2015-07-16T14:40:33Z,Coleman Hell - 2 Heads (Video),
Heavy (feat. Kiiara),104buTcnP2AsxqB7U1FIZ4,Linkin Park,One More Light,2017-05-19,02:50,1,0.59,0.671,9,-6.098,1,0.0706,0.0,0.0604,0.438,149.982,4,268244559,5dmQ3QWpy1Q,179896442,Linkin Park,2017-03-09T15:00:01Z,Heavy [Official Music Video] - Linkin Park (feat. Kiiara),pop
Heavy (feat. Kiiara),104buTcnP2AsxqB7U1FIZ4,Linkin Park,One More Light,2017-05-19,02:50,1,0.59,0.671,9,-6.098,1,0.0706,0.0,0.0604,0.438,149.982,4,268244559,5dmQ3QWpy1Q,179896442,Linkin Park,2017-03-09T15:00:01Z,Heavy [Official Music Video] - Linkin Park (feat. Kiiara),rock
Heavy (feat. Kiiara),104buTcnP2AsxqB7U1FIZ4,Linkin Park,One More Light,2017-05-19,02:50,1,0.59,0.671,9,-6.098,1,0.0706,0.0,0.0604,0.438,149.982,4,268244559,5dmQ3QWpy1Q,179896442,Linkin Park,2017-03-09T15:00:01Z,Heavy [Official Music Video] - Linkin Park (feat. Kiiara),r&b
Heavy (feat. Kiiara),104buTcnP2AsxqB7U1FIZ4,Linkin Park,One More Light,2017-05-19,02:50,1,0.59,0.671,9,-6.098,1,0.0706,0.0,0.0604,0.438,149.982,4,268244559,5dmQ3QWpy1Q,179896442,Linkin Park,2017-03-09T15:00:01Z,Heavy [Official Music Video] - Linkin Park (feat. Kiiara),electronic-dance
Slippery (feat. Gucci Mane),6p8NuHm8uCGnn2Dtbtf7zE,Migos,Culture,2017-01-27,05:4,1,0.92,0.674,1,-5.662,0,0.264,0.0,0.104,0.741,141.967,4,514633349,Hm1YFszJWbQ,453358079,Migos ATL,2017-05-04T20:28:37Z,Migos - Slippery feat. Gucci Mane [Official Video],hip hop
Mayores,7JNh1cfm0eXjqFVOzKLyau,Becky G,Mayores,2017-07-14,03:22,0,0.743,0.855,5,-3.976,0,0.0436,0.0045,0.099,0.871,96.989,4,541972305,GMFewiplIbw,2070084298,BeckyGVEVO,2017-07-14T04:00:00Z,"Becky G, Bad Bunny - Mayores (Official Video)",pop
Mayores,7JNh1cfm0eXjqFVOzKLyau,Becky G,Mayores,2017-07-14,03:22,0,0.743,0.855,5,-3.976,0,0.0436,0.0045,0.099,0.871,96.989,4,541972305,GMFewiplIbw,2070084298,BeckyGVEVO,2017-07-14T04:00:00Z,"Becky G, Bad Bunny - Mayores (Official Video)",hip hop
Lonely Together (feat. Rita Ora),7DoN0sCGIT9IcLrtBDm4f0,Avicii,AVĪCI (01),2017-08-10,03:2,0,0.648,0.667,2,-5.294,0,0.065,2.1e-05,0.0797,0.217,102.966,4,572940593,vQ3XgMKAgxc,170746092,AviciiOfficialVEVO,2017-09-18T13:00:08Z,Avicii - Lonely Together ft. Rita Ora,electronic-dance
Tú Foto,5zSOVwaY3sVjnmLhuEfsuf,Ozuna,Odisea,2017-08-25,03:13,0,0.748,0.565,7,-5.895,1,0.0476,0.00169,0.103,0.812,175.92,4,384009508,afUx6AIG3Tg,879228231,Ozuna,2017-04-28T15:00:47Z,Ozuna - Tu Foto (Video Oficial) | Odisea,
"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",2FrnTVSHjgnEylKGdHRUK1,Ozuna,Diles,2016-08-26,04:39,1,0.805,0.582,2,-5.657,0,0.0627,0.0,0.163,0.307,117.955,4,406382400,UWV41yEiGq0,793563814,Hear This Music,2016-08-25T17:42:37Z,"Diles - Bad Bunny, Ozuna, Farruko, Arcangel, Ñengo Flow",
What About Us,0Qh38w01QRXK6KHIv0e3hb,P!nk,Beautiful Trauma,2017-10-13,04:30,0,0.491,0.588,1,-6.177,1,0.0506,2.01e-06,0.0906,0.193,113.608,4,584579567,ClU3fctbGls,320472813,PinkVEVO,2017-08-16T14:00:01Z,P!NK - What About Us (Official Video),electronic-dance
What Lovers Do (feat. SZA),4mxWSdf71VFO52qFeY0fZt,Maroon 5,What Lovers Do (feat. SZA),2017-08-30,03:20,0,0.795,0.608,5,-5.222,0,0.0694,2.92e-06,0.0853,0.386,110.001,4,987823681,5Wiio4KoGe8,603707676,Maroon5VEVO,2017-09-28T14:21:25Z,Maroon 5 - What Lovers Do ft. SZA (Official Music Video),pop
Cooler Than Me - Single Mix,34GmTxmlK3TGlmqYCbcQKT,Mike Posner,31 Minutes to Takeoff,2010-09-10,03:33,0,0.75,0.818,7,-4.601,0,0.0551,0.0,0.686,0.652,129.963,4,349402680,mqWq_48LxWQ,98490491,MikePosnerVEVO,2010-05-26T22:35:59Z,Mike Posner - Cooler Than Me (Official Music Video),
Bitter Sweet Symphony,21vIZuuXAcs2fk2Lo2Ne8B,The Verve,Urban Hymns (Super Deluxe / Remastered 2016),1997-09-29,05:57,0,0.352,0.916,9,-5.967,1,0.0567,0.0,0.468,0.494,171.132,4,641716526,1lyu1KKwC74,740327881,TheVerveVEVO,2009-02-28T08:46:43Z,The Verve - Bitter Sweet Symphony (Official Music Video),rock
